UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51587131,256,1031,שדרות,מגרש חניה,,51,6824,162120.81602699999,603903.19489399996,0,,162120.81602699999,603903.19489399996
51588825,256,0,,מגרש חניה,,51,6824,202974.92222700000,607805.26379400003,0,,202974.92222700000,607805.26379400003
51589220,256,2023,להב,מגרש חניה,,51,6824,187386.60382700001,587199.63899400004,0,,187386.60382700001,587199.63899400004
51588612,256,0,,מגרש חניה,,51,6824,208213.37972699999,607735.04769399995,0,,208213.37972699999,607735.04769399995
51591297,256,0,,מגרש חניה,,51,6824,210104.14582700000,602937.68839400006,0,,210104.14582700000,602937.68839400006
51591250,256,2200,דימונה,חניה ציבורית ללא תשלום,Free Public Parking,51,6824,203143.53362700000,554163.98959400004,0,,203143.53362700000,554163.98959400004
51587743,256,2060,ברוש,מגרש חניה,,51,6824,165556.41022699999,586614.75049400004,0,,165556.41022699999,586614.75049400004
51590764,256,845,כפר עזה,מגרש חניה,,51,6824,155633.13732700000,599323.07159399998,2014,2015-07,155633.13732700000,599323.07159399998
51588564,256,0,,מגרש חניה,,51,6824,203068.25862700000,602377.86109400005,0,,203068.25862700000,602377.86109400005
51589578,256,0,,מגרש חניה,,51,6824,161820.68882700001,580454.24359400000,0,,161820.68882700001,580454.24359400000
51591203,256,0,,מגרש חניה,,51,6824,151222.74752700000,603990.56749399996,0,,151222.74752700000,603990.56749399996
51591046,256,0,,מגרש חניה,,51,6824,194767.79632699999,604482.68989399995,0,,194767.79632699999,604482.68989399995
